case,category,filename,code
case-02,plagiarized,case-02/plagiarized/L3/04/Kasus2.java,"import java.util.Scanner; public class Kasus2 { public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter the radius and length of a cylinder: ""); double radius = input.nextDouble(); double length = input.nextDouble(); double area = radius * radius * 3.14159; double volume = area * length; System.out.println(""The area is "" + area); System.out.println(""The volume of the cylinder is "" + volume); } }"
case-02,plagiarized,case-02/plagiarized/L3/07/Main.java,"import java.util.Scanner; public class Main { public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter the radius and length of a cylinder: ""); double jejari = input.nextDouble(); double panjang = input.nextDouble(); double area = jejari * jejari * 3.14159; double volume = area * panjang; System.out.println(""The area is "" + area); System.out.println(""The volume of the cylinder is "" + volume); } }"
case-02,plagiarized,case-02/plagiarized/L3/08/Kasus2L3.java,"import java.util.Scanner; public class Kasus2L3 { public static void main(String[] args) { System.out.print(""Enter the radius and length of a cylinder: ""); Scanner in = new Scanner(System.in); double radius = in.nextDouble(); double length = in.nextDouble(); double luas = radius * radius * 3.14159; System.out.println(""The area is "" + luas); double volume = luas * length; System.out.println(""The volume of the cylinder is "" + volume); } }"
case-02,plagiarized,case-02/plagiarized/L4/03/Main.java,"import java.util.Scanner; public class Main { private static double radius,length,areas,volumes; public static void main(String[] args) { System.out.print(""Enter the radius and length of a cylinder: ""); Scanner input = new Scanner(System.in); radius = input.nextDouble(); length = input.nextDouble(); areas = radius * radius * 3.14159; volumes = areas * length; cetak(); } public static void cetak() { System.out.println(""The area is "" + areas); System.out.println(""The volume of the cylinder is "" + volumes); } }"
case-02,plagiarized,case-02/plagiarized/L4/05/inputoutput.java,"import java.util.*; class inputoutput{ static double rad,panjang; static void input() { Scanner masukan = new Scanner(System.in); rad = masukan.nextDouble(); panjang = masukan.nextDouble(); } static double hitArea() { return rad * rad * 3.14159; } public static void main(String[] args){ System.out.print(""Enter the radius and length of a cylinder: ""); input(); double a; a = hitArea(); double vol; vol = a * panjang; System.out.println(""The area is "" + a); System.out.println(""The volume of the cylinder is "" + vol); } }"
case-02,plagiarized,case-02/plagiarized/L4/02/Main.java,"import java.util.Scanner; public class Main { public static double area(double r){ double area; area=r*r*3.14159; return area; } public static double volume(double len,double a){ double volume; volume=len*a; return volume; } public static void main(String[] args) { Scanner scan = new Scanner(System.in); double r=0; double len=0; double a =0; double volume=0; System.out.print(""Enter the radius and length of a cylinder: ""); r = scan.nextDouble(); len = scan.nextDouble(); a = area(r); volume = volume(len,a); System.out.println(""The area is "" + a); System.out.println(""The volume of the cylinder is "" + volume); } }"
case-02,plagiarized,case-02/plagiarized/L4/09/Level4.java,"import java.util.Scanner; public class Level4 { public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter the radius and length of a cylinder: ""); double radius = input.nextDouble(); double tinggi = input.nextDouble(); System.out.println(""The area is "" + hitungLuasAlas(radius)); System.out.println(""The volume of the cylinder is "" + hitungVolume(hitungLuasAlas(radius), tinggi)); } public static double hitungLuasAlas(double rad) { double luasAlas = rad * rad * 3.14159; return luasAlas; } public static double hitungVolume(double luasAlas, double tinggi) { double volume = luasAlas * tinggi; return volume; } }"
case-02,plagiarized,case-02/plagiarized/L4/01/L4.java,"import java.util.*; public class L4 { public static double hitLuas(double jari2) { return jari2 * jari2 * 3.14159; } public static double total(double luas, double panjang) { return luas * panjang; } public static void main(String[] args) { Scanner input = new Scanner(System.in); double jari2 = 0; double panjang = 0; System.out.print(""Enter the radius and length of a cylinder: ""); jari2 = input.nextDouble(); panjang = input.nextDouble(); double luas = hitLuas(jari2); double total = total(luas,panjang); System.out.print(""The area is "" + luas + "" , ""); System.out.println(""The volume of the cylinder is "" + total); } }"
case-02,plagiarized,case-02/plagiarized/L4/06/inout.java,"import java.util.Scanner; public class inout{ public static void main(String[] args) { double rad,l,ar,vol; Scanner sc = new Scanner(System.in); System.out.print(""Enter the radius and length of a cylinder : ""); rad = sc.nextDouble(); l = sc.nextDouble(); ar = hitungAr(rad); vol = hitungVol(ar,l); System.out.println(""The area is "" + ar); System.out.println(""The volume of the cylinder is "" + vol); } public static double hitungVol(double ar,double l) { return ar*l; } public static double hitungAr(double rad) { return rad*rad*3.14159; } }"
case-02,plagiarized,case-02/plagiarized/L4/04/Kasus2.java,"import java.util.Scanner; public class Kasus2 { public static double hitungArea(double r) { return r * r * Math.PI; } public static double hitungVolume(double r, double l) { return hitungArea(r) * l; } public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter the radius and length of a cylinder: ""); double r = input.nextDouble(); double l = input.nextDouble(); System.out.println(""The area is "" + hitungArea(r)); System.out.println(""The volume of the cylinder is "" + hitungVolume(r, l)); } }"
case-02,plagiarized,case-02/plagiarized/L4/07/Main.java,"import java.util.Scanner; public class Main { public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter the radius and length of a cylinder: ""); double jejari = input.nextDouble(); double panjang = input.nextDouble(); System.out.println(""The area is "" + hitungArea(jejari)); System.out.println(""The volume of the cylinder is "" + hitungVolume(panjang, jejari)); } public static double hitungArea(double jejari){ double area; return area = jejari * jejari * 3.14159; } public static double hitungVolume(double panjang, double jejari){ double volume; return volume = hitungArea(jejari) * panjang; } }"
case-02,plagiarized,case-02/plagiarized/L4/08/Kasus2L4.java,"import java.util.Scanner; public class Kasus2L4 { public static void main(String[] args) { System.out.print(""Enter the radius and length of a cylinder: ""); Scanner in = new Scanner(System.in); float radius = in.nextFloat(); float length = in.nextFloat(); double luas = hitungLuas(radius); System.out.println(""The area is "" + luas); double volume = hitungVolume(luas, length); System.out.println(""The volume of the cylinder is "" + volume); } private static double hitungLuas(float radius){ return radius * radius * 3.14159; } private static double hitungVolume(double luas, float length){ return luas * length; } }"
case-02,plagiarized,case-02/plagiarized/L5/03/Main.java,"import java.util.Scanner; public class Main { private static double radius,length,areas,volumes; public static void main(String[] args) { System.out.print(""Enter the radius and length of a cylinder: ""); Scanner input = new Scanner(System.in); radius = input.nextDouble(); length = input.nextDouble(); areas = radius * radius * 3.14159; volumes = areas * length; cetak(); } public static void cetak() { System.out.println(""The area is "" + areas); System.out.println(""The volume of the cylinder is "" + volumes); } }"
case-02,plagiarized,case-02/plagiarized/L5/05/inputoutput.java,"import java.util.*; class inputoutput{ static double rad,panjang; static void input() { Scanner masukan = new Scanner(System.in); rad = masukan.nextDouble(); panjang = masukan.nextDouble(); } static double hitArea() { return rad * rad * 3.14159; } public static void main(String[] args){ System.out.print(""Enter the radius and length of a cylinder: ""); input(); double vol, a; a = hitArea(); vol = a * panjang; System.out.println(""The area is "" + a); System.out.println(""The volume of the cylinder is "" + vol); } }"
case-02,plagiarized,case-02/plagiarized/L5/02/Main.java,"import java.util.Scanner; public class Main { public static double area(double r){ double area; area=r*r*3.14159; return area; } public static double volume(double len,double a){ double volume; volume=len*a; return volume; } public static void main(String[] args) { Scanner scan = new Scanner(System.in); double r,len,a; System.out.print(""Enter the radius and length of a cylinder: ""); r = scan.nextDouble(); len = scan.nextDouble(); a = area(r); System.out.println(""The area is "" + area(r)); System.out.println(""The volume of the cylinder is "" + volume(len,a)); } }"
case-02,plagiarized,case-02/plagiarized/L5/09/Level5.java,"import java.util.Scanner; public class Level5 { public static void main(String[] args) { Scanner input = new Scanner(System.in); double radius, tinggi; System.out.print(""Enter the radius and length of a cylinder: ""); radius = input.nextDouble(); tinggi = input.nextDouble(); hitung(radius, tinggi); } private static void hitung(double radius, double tinggi) { double area = radius * radius * 3.14159; double volume = radius * radius * 3.14159 * tinggi; System.out.println(""The area is "" + area); System.out.println(""The volume of the cylinder is "" + volume); } }"
case-02,plagiarized,case-02/plagiarized/L5/01/L5.java,"import java.util.*; public class L5 { public static double hitLuas(double jari2) { return jari2 * jari2 * 3.14159; } public static double total(double luas, double panjang) { return luas * panjang; } public static void main(String[] args) { Scanner input = new Scanner(System.in); double jari2, panjang; double luas, total; System.out.print(""Enter the radius and length of a cylinder: ""); jari2 = input.nextDouble(); panjang = input.nextDouble(); luas = hitLuas(jari2); total = total(luas, panjang); System.out.print(""The area is "" + luas + "" , ""); System.out.println(""The volume of the cylinder is "" + total); } }"
case-02,plagiarized,case-02/plagiarized/L5/06/inout.java,"import java.util.Scanner; public class inout{ public static void main(String[] args) { double rad,l,ar,vol; Scanner sc = new Scanner(System.in); System.out.print(""Enter the radius and length of a cylinder : ""); rad = sc.nextDouble(); l = sc.nextDouble(); ar = hitungAr(rad); vol = hitungVol(ar,l); System.out.println(""The area is "" + ar); System.out.println(""The volume of the cylinder is "" + vol); } public static double hitungVol(double ar,double l) { return ar*l; } public static double hitungAr(double rad) { return rad*rad*3.14159; } }"
